max_x,std_x,rms_x,max_y,std_y,rms_y,max_z,std_z,rms_z,state
6.920196000000001,2.896394402947223,2.8991219476607046,8.034709,2.5679280382088203,2.5743611773298247,12.559852000000001,3.91178562185813,3.9193207235989265,0
7.972403999999999,2.9079727045823525,2.9217304159350497,8.034709,2.47020325770654,2.472981384352296,12.559852000000001,3.863512957261953,3.870839048120188,0
7.972403999999999,2.949878632713387,2.9518339466623114,8.034709,2.632324678921466,2.634986644558754,11.243848,3.851539255034928,3.8527160432821943,0
7.972403999999999,2.9567202647081787,2.967602056366722,8.034709,2.7533563358335953,2.7579252571327957,9.630152,3.6045081574188464,3.6048555808947462,0
6.995804,2.760751665933755,2.8023330206668864,7.590291000000001,2.6015115124040866,2.6111904172417217,9.630152,3.522438959263737,3.523126170835782,0
7.896696,2.850147318935637,2.8626577416589645,8.322791,2.7286358607509364,2.738579336053092,9.752152,3.7055908892670546,3.70853372347347,0
7.896696,2.9732650879388465,2.9752492949868925,8.322791,2.7825472461000547,2.7825539280278107,9.752152,3.73149876584128,3.7477957123626693,0
7.896696,3.093676129937328,3.156419408973402,8.522909,2.854752388088326,2.854753433406289,10.145247999999999,3.8553865105231675,3.8814699721368453,0
6.751703999999999,2.9247187446335756,2.9705894323605206,8.522909,2.673932787474472,2.677679215131454,10.145247999999999,3.9702351958455813,3.981760717628824,0
6.751703999999999,2.6552816197345237,2.691800658915143,8.522909,2.4801716265877647,2.4859686009511464,10.850852,4.029650471765014,4.048657721652448,0
6.6759960000000005,2.823029505779917,2.827084693094284,8.156709,2.3825358899061735,2.418624882909088,11.094952000000001,3.9142174136774766,3.926001737536039,0
8.262896000000001,2.9015502005671037,2.946710053259397,8.156709,2.4199186397751062,2.5064934191645114,11.094952000000001,4.11661381221739,4.124512350160684,0
8.262896000000001,2.8541434616507972,2.946924750285966,8.322791,2.482258606112385,2.533180728460368,11.094952000000001,4.0557639595518875,4.056103635961981,0
8.262896000000001,2.977891403707664,3.021910788172278,8.322791,2.2186158114815635,2.286489240253931,11.094952000000001,4.0363400323862715,4.042184103250122,0
6.6759960000000005,3.023666486830021,3.059225895680801,8.322791,2.350918108551636,2.3601662194593414,9.901148,3.961407980360518,3.9900577489715623,0
6.798096000000001,3.0533276808706598,3.0572605478270907,5.3491089999999994,2.364431119977065,2.373097942200659,9.901148,4.13457767820838,4.137716173419825,0
7.240003999999999,2.946119459665374,2.948121752639806,6.691909,2.3965359280628364,2.397510611852427,13.319048,4.419734334742757,4.421287559021693,0
7.7746960000000005,2.9861694476201444,2.992954321284573,6.691909,2.439778731241626,2.4472944203587352,13.319048,4.310821818180379,4.311383351411006,0
7.7746960000000005,2.8340567152786478,2.8440352843169867,7.058109,2.6472485501357816,2.6477933751932,13.319048,4.142380849880417,4.163857640932505,0
7.7746960000000005,2.865621555931453,2.8849331243278415,7.468291000000001,2.8317654121093785,2.8365567840639114,10.972852,3.724039583669325,3.726415943548975,0
8.507096,2.8388860963236975,2.840781434819651,7.468291000000001,2.854216808911859,2.856826235886775,10.972852,3.535011954086011,3.543017369566794,0
8.873296,2.916682312718339,2.9166863918165764,8.034709,2.9049113768863926,2.905803893553211,10.972852,3.652969736225445,3.6540564182371353,0
8.873296,3.053765214828409,3.0593970071894887,8.034709,2.6536752520779543,2.655382772489684,8.558347999999999,3.4726324925247996,3.4799679556036143,0
8.873296,2.745433749348907,2.7456172165223616,8.034709,2.512129496035386,2.5160489407614857,8.558347999999999,3.671619818540585,3.6776182691171204,0
8.873296,2.720763126625322,2.725458346646303,8.034709,2.6501130570222853,2.6501411893559554,8.558347999999999,3.4747412309515933,3.4755390885679884,0
6.798096000000001,2.7130436263053346,2.7163043064340195,6.081509,2.6489126562457668,2.65316476738988,9.019752,3.544292423806337,3.5478434137481316,0
6.798096000000001,2.7437328295989385,2.7483889840755804,6.081509,2.71232360037736,2.7123510514631026,9.019752,3.674359150802218,3.6749287068306513,0
7.606203999999999,2.9320297489111526,2.9758887851625095,5.6371910000000005,2.535557671300537,2.538320839714121,11.461152,3.7354879094817046,3.758205293951889,0
7.606203999999999,2.8893172422942746,2.956919223480411,6.081509,2.5388649316574523,2.6039630404598677,11.461152,3.7908283069391318,3.793162649520318,0
7.606203999999999,2.794372589737275,2.8631483389995704,7.058109,2.515684783673026,2.583852200654867,11.461152,3.88344227285536,3.8839218312968153,0
7.3621039999999995,2.6522895145432375,2.733861588654407,10.031791,2.8745633774211696,2.8973352088729736,10.389448,3.513492292479948,3.513866346663743,0
7.8503039999999995,2.3277359963226067,2.4937866389408696,10.031791,3.064734530451863,3.0686528791587024,9.874252,3.4505706227143067,3.4512720639758316,0
7.8503039999999995,2.620899410602399,2.709507156661522,10.031791,3.065803057033507,3.071486780677559,9.874252,3.372949701400689,3.3767383457632603,0
7.8503039999999995,2.5216592219140157,2.6185072360152075,7.712391,2.9407102783198487,2.956756058618464,9.901148,3.6583118091998386,3.6604302040273913,0
5.943596,2.6075849023761433,2.625666657459777,7.712391,2.760725352584715,2.7609523694604006,9.901148,3.65660097024149,3.675259883628912,0
9.071003999999999,2.551804965847508,2.555663234193425,7.712391,2.8573619914921524,2.861052263016703,9.901148,3.7226568557061492,3.7254424686117487,0
9.071003999999999,2.512835721410375,2.5274064332433754,8.322791,2.81004609129797,2.8100463552658694,9.168747999999999,3.7033999506799153,3.7041982674657143,0
9.071003999999999,2.54482088030651,2.547191192644949,8.322791,2.6671941514728545,2.6831029680493064,9.385952,3.827832334374639,3.82930543238849,0
9.071003999999999,2.7380911401113,2.7380922290748355,8.322791,2.4540768440444163,2.48933479401044,9.385952,3.783163274786194,3.7873013602981223,0
7.240003999999999,2.55628576037109,2.556402341587099,5.6371910000000005,2.301579806311091,2.3158119369497605,9.534948,4.05040391475949,4.078143382165468,0
7.484103999999999,2.9804844299440645,2.985808244825511,5.6371910000000005,2.315487684003308,2.3157223149736668,9.779048,4.040634515509166,4.040860403305217,0
7.484103999999999,2.8833154617079275,2.885010383102286,8.767109,2.5467366348454643,2.548210805543568,10.240452000000001,4.07874654376795,4.08814825021158,0
7.484103999999999,2.911248664427517,2.9268210207356375,8.767109,2.656596425025638,2.6891995306891974,10.240452000000001,4.2034048105001744,4.23083096741905,0
6.873804,2.924382308751542,2.934454544147515,8.767109,2.7752956051015536,2.7832264221972665,10.240452000000001,3.7734648455677973,3.7962211661514154,0
6.751703999999999,2.7417965767669554,2.7417968513184925,6.125491,2.6743810305360385,2.675383819198098,12.464547999999999,3.9524808630705603,4.006072534687807,0
8.384996000000001,2.7299593118248118,2.732120345124643,5.837409,2.5016102691624456,2.522911486731748,12.464547999999999,4.193585871662938,4.249133328954976,0
8.384996000000001,2.6132114946423677,2.6369167906515365,6.247591000000001,2.5478216563038716,2.561303827047271,12.464547999999999,4.6776754675475285,4.749904864111702,0
10.093996,3.1025228640898037,3.104216769733712,6.325709,2.634346568486956,2.6439045926430476,12.342547999999999,4.364416654887455,4.3818628676155535,0
10.093996,2.9973785373662776,2.9984286220232086,6.325709,2.643577240574596,2.658444750047102,12.342547999999999,4.4841621063493005,4.495815268573655,0
10.093996,2.9611554446295107,2.974551391310629,6.325709,2.7585749310649503,2.7604800120306967,10.145247999999999,4.019661539716373,4.026775733254089,0
7.3621039999999995,2.7210620574319875,2.7216928513761434,6.247591000000001,2.5522701571837967,2.558316432716446,10.145247999999999,4.147660360648038,4.209100727791152,0
6.553996000000001,2.66969307312189,2.7124550746060296,6.247591000000001,2.597359707584608,2.6228798677425167,10.145247999999999,4.397777400193306,4.403324057422529,0
6.553996000000001,2.525636066751305,2.574039351726386,6.247591000000001,2.4758022578235117,2.477276673828138,9.874252,4.13342482142061,4.145037751086955,0
6.553996000000001,2.6819348892952264,2.7013734635529385,5.7153089999999995,2.5036344412122142,2.508658275742035,10.118452,4.0697229163131,4.069811513188294,0
6.385504,2.651678894186662,2.6521511759845056,5.515191000000001,2.5526085064192667,2.5528372681526337,11.976348,4.1097020609862955,4.114634836527295,0
7.3621039999999995,2.841722821423652,2.8491129776784914,6.081509,2.84641292906335,2.8482592954889134,11.976348,4.074702557164634,4.076874459770377,0
7.3621039999999995,2.817978574028554,2.8557032170461962,9.543491,2.805161399952594,2.8110520024633128,11.976348,4.19380480153762,4.204110523374001,0
9.925504,2.8773113853213736,2.892686130193872,9.543491,2.8375855937222414,2.8776508386426936,10.511448,4.4026857643529365,4.40554473995396,0
9.925504,2.8677208853546055,2.870266028386219,9.543491,2.717652653143702,2.74061289189827,10.511448,4.389218179313828,4.406135585946035,0
9.925504,2.9279843823823586,2.930578905437626,5.148891000000001,2.5000567492431047,2.521213213896238,10.511448,3.933025945054901,3.9504940322855826,0
9.925504,2.855561452163829,2.8730101092839884,5.148891000000001,2.508269115106272,2.5290431168560574,9.168747999999999,3.7648627972210345,3.818813973802337,0
9.803504,2.840978796929677,2.868377360931438,6.369591000000001,2.5903240236269665,2.606702471875722,10.877647999999999,3.95904897048521,3.9717499349259144,0
7.530496,2.6435340697641863,2.658530839830149,7.2240910000000005,2.685006221379012,2.7283914307644714,10.877647999999999,3.985751770768471,3.9877731886505288,0
8.460704,2.882162004602795,2.8821932849758705,9.299291,3.0985393407118456,3.1123590150757026,10.877647999999999,3.768331530050933,3.769793649608955,0
8.460704,2.7706221716329344,2.7751628959915124,9.299291,3.0576058533107244,3.0706940623775916,8.436247999999999,3.6282740216266745,3.6438831064176576,0
8.460704,2.683368357734547,2.68960809775179,9.299291,3.190424161189857,3.194248261066913,11.243848,3.5598442597690987,3.6019769742512247,0
8.460704,2.704074982886939,2.7316220054678126,6.7358910000000005,2.970431158413707,2.976528610084404,11.243848,3.924646158251085,3.9409098301082714,0
6.751703999999999,2.640344184240191,2.6612912231208368,6.7358910000000005,2.946402410964768,2.9466777028753923,11.243848,3.9785757338388072,3.9786026876173497,0
8.507096,2.9800116322423986,2.9866469461548344,6.7358910000000005,2.8486800862301136,2.860300147301503,11.243848,4.1282898694605965,4.128342042069189,0
8.507096,2.965710089595913,2.967789710949885,6.081509,2.773683187932428,2.773924891727063,11.121848,3.9986119936391677,4.003499182805463,0
8.507096,2.974122480345925,2.9870030591728556,7.790508999999999,2.8549725556046943,2.8815712829803464,11.121848,4.093905561673839,4.101696475026889,0
8.629196,3.055601362575131,3.0915320713089804,7.790508999999999,2.87789217867435,2.8781914703700657,9.996352,3.7022568496526556,3.807704499099687,0
8.629196,2.811389808097768,2.8162871482276093,7.790508999999999,2.904275864806924,2.9042799630099365,9.996352,3.9242804695611397,3.9368978952037867,0
8.629196,2.7816355966048105,2.783435934474512,7.790508999999999,3.063902963313949,3.081189246140684,9.779048,4.191264712410802,4.193697415549196,0
8.094503999999999,2.7654652622797484,2.79771750115554,7.668409,2.954821112612235,2.966670611921552,9.779048,4.049385241269468,4.078280585054932,0
7.652596000000001,2.7946956116849297,2.7986608964467274,7.668409,2.783876695989784,2.8006868339232422,10.850852,4.14630918552874,4.169275219275408,0
7.652596000000001,2.8450718798870445,2.88323053234111,7.668409,2.7625976554858656,2.762614899550243,10.850852,3.6192780926013413,3.6724303811356305,0
6.019304,2.5773195267430458,2.578162328834241,7.468291000000001,2.6565418339781517,2.6863643832520183,10.850852,3.709787771900032,3.7191458158329844,0
6.019304,2.4988506655572684,2.4988518587783464,7.468291000000001,2.8029376551218537,2.8650337018298755,10.850852,3.8941929509795736,3.8988461346644594,0
7.042196000000001,2.5714857061261296,2.581814715501483,7.468291000000001,2.8594456240136834,3.00169268454234,9.046648,4.178321276806153,4.201239710082251,0
7.042196000000001,2.445433112602142,2.467707508838922,7.058109,2.7895849546260463,2.904276910860429,8.775652000000001,3.8830908522407763,3.9108438416986173,0
7.042196000000001,2.4985014494780664,2.50237398389769,6.979991,2.7621462158901,2.8502354479230307,11.854248,3.926757870601521,3.94436849889206,0
6.385504,2.54282270350471,2.5870049685077916,6.979991,2.6942728610673417,2.741938168021482,11.854248,3.880935333094846,3.8811572982459754,0
6.6759960000000005,2.5949829452424154,2.643502739455361,10.598109,2.9381930728806775,2.963565495269001,11.854248,3.964541604082368,3.9770310627833934,0
8.460704,2.82192380851415,2.8772494342138635,10.598109,2.9338072671809923,2.9497634146780314,8.924548,4.218082926576362,4.26289078873527,0
8.460704,2.8298598882107227,2.8302203333182385,10.598109,2.886330490675661,2.9063544853188503,8.436247999999999,3.9246982900019214,4.054591345085223,0
8.460704,2.752478084877516,2.757480236016208,6.979991,2.6842362139543536,2.684595912857091,8.436247999999999,3.9608115962514554,4.050908818359654,0
7.3621039999999995,2.7987727966228344,2.8042875171137496,8.034709,2.933958646671081,2.9357927839779494,8.165252,3.5957664991613405,3.6652799811054,0
8.384996000000001,3.019253581987442,3.029010121928285,8.034709,2.867590825613724,2.8714553450766043,9.996352,3.5479932948554183,3.55588789359676,0
9.437304,3.231985321605746,3.238719050673584,8.034709,2.6925366111403206,2.6937054757428465,9.996352,3.7652944840800964,3.7731222755919274,0
9.437304,3.062028282555699,3.067718999930078,8.034709,2.408629998023566,2.4088900941684734,9.996352,4.016993046289226,4.020999040421671,0
9.437304,2.873666374779613,2.8743673674511405,6.247591000000001,2.3722884786591623,2.373783334442931,8.531452,3.9176587804477054,3.9176777982457924,0
7.484103999999999,2.7014623135583435,2.702071460557622,6.247591000000001,2.483225620421149,2.483357894077492,11.610147999999999,4.004483207857289,4.009545331360652,0
9.117396000000001,2.9794960127417522,2.995966743531043,5.7153089999999995,2.381715766328761,2.3844195901684335,11.610147999999999,4.02641686587914,4.0291251954080565,0
9.117396000000001,3.197600933015094,3.20356034667493,5.881391000000001,2.689662526131299,2.6941270693437973,11.610147999999999,3.951745637276139,3.994058363238575,0
9.117396000000001,3.0325442633503306,3.0474966783253428,6.125491,2.571366777703057,2.5771213524688745,8.775652000000001,3.895324129329805,3.9449525109156895,0
7.728304,2.8054063494579533,2.809164770141474,6.125491,2.6403775154541815,2.6448538453164097,8.680448,3.8127266555759016,3.8220870403982166,0
7.728304,2.8831189675897866,2.905369880457908,6.125491,2.660213423970904,2.6747337855104383,9.508052000000001,3.7728431045930075,3.773174975232927,0
6.751703999999999,2.763145813599239,2.765840941965391,6.003391000000001,2.790195357859195,2.7928112821168205,9.508052000000001,3.448383699547369,3.46842461978922,0
8.338604,2.765961573876976,2.7692784504574472,8.688991,3.091010284886642,3.091014146565978,9.508052000000001,3.5343136380632667,3.5442263843981525,0
8.338604,2.4817162004137376,2.482907535981153,8.688991,3.2041781614223637,3.206145537048654,9.534948,3.454230130512297,3.46747070122128,0
8.338604,2.628706769431691,2.6381818105126866,8.688991,3.1361973978874484,3.1370814064153643,9.534948,3.5459448858225358,3.546217181210987,0
7.484103999999999,2.7256623576547407,2.728732052208864,8.688991,2.8903814152424596,2.890715569523054,11.121848,3.8674430262957977,3.870216235540334,0
7.484103999999999,2.958021952940005,2.959220910732417,7.912609,2.530728510727889,2.530803836666722,11.121848,3.6269864057273504,3.627499985782495,0
7.484103999999999,2.90187849526113,2.9066932548082876,7.912609,2.4152722791884145,2.4154972038868108,11.121848,3.578794615980498,3.5810891826364784,0
7.286396000000001,2.7252863188037693,2.734129586373696,7.912609,2.454324826724246,2.4554175473004585,11.121848,3.593281671322053,3.602764883366663,0
7.286396000000001,2.536441073737767,2.542694572484867,5.881391000000001,2.3736799682204426,2.402137040896501,8.531452,3.362297987994967,3.451041770631587,0
7.042196000000001,2.336347516341694,2.337865209158133,5.959509,2.5967392874485884,2.6189787443541803,12.220448,3.9697327420040507,3.972434431457365,0
7.042196000000001,2.443131478512771,2.4921681901942327,7.468291000000001,2.7322047335532895,2.7639167129830446,12.220448,4.31432179510291,4.326069785163434,0
7.042196000000001,2.554421795885715,2.5959796189554347,7.468291000000001,2.75736616168836,2.7823886516532874,12.220448,4.2785233945475865,4.298372020066668,0
7.972403999999999,2.659403159157896,2.6782743181138113,7.468291000000001,2.791674256166719,2.791734281552061,12.220448,4.145313174750974,4.145960167117867,0
7.972403999999999,2.5914107732605807,2.5938961558435603,6.7358910000000005,2.710921579386612,2.7156339917509134,10.389448,3.5853021250392545,3.5882931891321257,0
7.972403999999999,2.5993684042859333,2.6055548833858784,6.691909,2.8360802201099675,2.8449605738918415,9.752152,3.5251714165542363,3.525192530982102,0
8.216604,2.738345771235619,2.7451295779514666,7.834491000000001,2.873007368928245,2.8839916781913573,11.243848,4.0959628347967225,4.099083003901239,0
8.216604,2.711634399799501,2.7372413597401297,7.834491000000001,2.7997247440194903,2.810670107983325,11.243848,4.194190033540566,4.195443422866766,0
8.216604,2.77816479671941,2.81907398927733,7.834491000000001,2.8202629884349433,2.820263251014876,11.243848,4.150423065649573,4.156562596597338,0
7.7746960000000005,2.97373131491801,3.023157613857405,6.003391000000001,2.619333471851952,2.619643242502497,9.412848,3.8779852693906665,3.8931262224556766,0
7.7746960000000005,2.9266756227383652,2.945039063819018,7.2240910000000005,2.757279980688214,2.762421035781656,9.168747999999999,3.926261695091018,3.930472277478625,0
7.7746960000000005,2.830659411743313,2.830851262277833,7.2240910000000005,2.7437496510467208,2.7507793395041706,9.168747999999999,3.6383423266009474,3.6384414424684657,0
7.484103999999999,2.7426173654031665,2.755497439987924,7.2240910000000005,2.7640819311597844,2.834943391919669,12.586648,3.7496574618323466,3.7600632135542607,0
6.873804,2.578429825312102,2.6263221244447528,7.058109,2.704784769832158,2.73319664310437,12.586648,3.6354379959091583,3.648224641354203,0
6.873804,2.5939788840744247,2.633636792236924,7.058109,2.7316407821534665,2.7631753315613174,12.586648,3.9322585960290053,3.9338273685356353,0
6.873804,2.680289475402984,2.6973319311334305,6.369591000000001,2.6080550251286883,2.610686597467991,10.240452000000001,4.025358748243317,4.076632588549035,0
5.455296,2.6172288203601917,2.618394497589697,7.712391,2.800885939337052,2.8307582818843784,10.240452000000001,4.2337591957903085,4.246007009577352,0
5.333296,2.5292047535935076,2.5329632894489413,7.712391,3.028692002408135,3.036045771609347,9.779048,4.28195324202682,4.304819602660256,0
6.065696,2.526246401992292,2.528581457067974,7.712391,2.881474607635993,2.9197471585147574,9.779048,4.003696165492456,4.042205800716733,0
7.652596000000001,2.6647204220142866,2.6679195910851585,7.468291000000001,2.684698970495389,2.6880549995450242,9.046648,3.7099014980965452,3.737146319927546,0
7.652596000000001,2.6419364548709345,2.643925464696764,6.613791,2.5027820416936035,2.5103915824924603,9.752152,3.6770920893079357,3.687335298325337,0
8.216604,2.846825891278917,2.8543791874087088,8.522909,2.620723725137772,2.6263698296586107,9.901148,3.96776035262653,3.976674281940124,0
8.460704,2.9669943015953026,2.974413462837337,8.522909,2.872596185414685,2.8737953713865916,9.901148,3.8880967893264944,3.9091611922012124,0
8.460704,3.074691283107785,3.115748492327967,8.522909,2.83499866875736,2.8367654225305623,10.728752,3.8587824899409653,3.8765851363440995,0
8.460704,3.0400553832249497,3.042505147709039,8.522909,2.976177218828711,2.980872028221104,10.728752,3.6432814662548383,3.6435767968379635,0
8.460704,2.9705429890651303,2.971953406832617,7.790508999999999,2.8542855824349465,2.8579795213081924,10.728752,3.677470678177598,3.678083445403597,0
6.920196000000001,2.793085788373855,2.799736824531906,9.377409,2.870032308189405,2.8802940185173798,9.046648,3.738985452415668,3.7447396576573913,0
6.187696,2.6476887330651238,2.647942020622052,9.377409,2.717508924414968,2.746845846007926,9.412848,4.050427356173173,4.051517726449683,0
6.6759960000000005,2.6371210191676826,2.643900234630648,9.377409,2.876633678037404,2.9101906473361834,10.633548,4.1672122445705835,4.184802800790977,0
6.6759960000000005,2.6479627927144294,2.659419226195073,7.912609,2.936958011833843,2.94296794877739,10.633548,4.12841408902983,4.129063658402956,0
6.6759960000000005,2.880097226938528,2.8907382023704598,8.767109,2.951391004162443,2.957294438876014,10.633548,4.128165864722007,4.12841287085679,0
7.240003999999999,3.0134768898551396,3.03053055191529,8.767109,2.677845341004405,2.680626278227348,12.586648,4.524684001802888,4.5278641283072965,0
9.117396000000001,3.2101699458519324,3.2135105583103347,8.767109,2.6687778066783676,2.672153932119742,12.586648,4.5268310011861495,4.533674985883307,0
9.117396000000001,2.8940948379733507,2.894392368215478,6.491691,2.5714029468980546,2.623944925351331,12.586648,4.285801032177182,4.287790895745268,0
9.193104,2.9484189724569343,2.948475837867423,6.491691,2.5990539553853047,2.676902088633986,12.586648,4.004801962079399,4.007176939782421,0
9.193104,2.734218376040034,2.735334397933093,9.865708999999999,2.82667352892689,2.8478539888177203,9.534948,3.5142421325302857,3.5208776260375765,0
9.193104,2.973847431573281,3.0038635433714362,9.865708999999999,2.933393874986957,2.948600495707581,7.677052000000001,3.322909719357418,3.32427350378154,0
6.751703999999999,2.647908534431656,2.71117537873152,9.865708999999999,3.1019689791606564,3.1120466911971283,7.947947999999999,3.3763204225582624,3.3821066584730883,0
6.751703999999999,2.7588031878653467,2.7717257379242994,6.979991,2.6768661865463126,2.7182327821088097,8.165252,3.6037390009399966,3.606519995745483,0
6.751703999999999,2.6204765363366644,2.6246360957930905,6.979991,2.5336650864032926,2.5498535579438677,8.409452,3.7395616782573593,3.7434647071519196,0
8.216604,2.8708244057650063,2.871124405307439,6.857891,2.216689898085657,2.21669830773405,8.409452,3.751523939475663,3.7644159878286567,0
8.216604,2.9627868700753677,2.9661686253974167,7.424309,2.180362462594465,2.1958104627510546,10.023147999999999,3.778946243837163,3.7851180692332447,0
8.216604,3.1760355383716976,3.1762609951538936,7.424309,2.3433859479394337,2.3451735373743667,10.023147999999999,3.9151793506601975,3.9173168265964913,0
7.728304,3.0479315850596116,3.0600636572999584,7.424309,2.6045973416511052,2.609805744214883,10.023147999999999,3.928257476070528,3.9556933558303022,0
7.728304,2.9624466191754415,2.9662492129569955,7.424309,2.509366545946606,2.5399652951717666,9.534948,3.6417932183850024,3.646454828158989,0
7.042196000000001,2.9348103298652886,2.9353474231824754,6.447709,2.4612147895336154,2.5120746081362713,9.534948,3.685783612022823,3.6886449140918947,0
7.042196000000001,2.579840884309729,2.588370404350968,7.3022089999999995,2.6164895737235407,2.6166402135817224,9.290747999999999,3.5453222230272674,3.6709521606956415,0
7.042196000000001,2.5634221570336404,2.563649927174145,7.3022089999999995,2.5253813882017906,2.530362422531009,9.874252,3.9551497500624415,4.052955333515039,0
6.995804,2.556143081664053,2.5576121017206654,7.3022089999999995,2.4994099481677674,2.506653803986701,9.874252,4.159619528406414,4.222136186811601,0
6.995804,2.8322274973206163,2.8326073086123325,6.369591000000001,2.265850571326141,2.2801688815697405,9.874252,4.07243305370389,4.11402247112288,0
6.995804,2.73238999519084,2.742319518189665,6.369591000000001,2.360420110250504,2.3815003750642156,9.534948,3.7089121977058177,3.7672482226543025,0
7.972403999999999,2.875109898082332,2.8759815699791957,5.837409,2.482459212467347,2.4829155819666924,8.558347999999999,3.42332331920314,3.4591878540177614,0
7.972403999999999,2.687306064194401,2.7010582062058566,5.837409,2.3454865526101396,2.365731516472442,10.606652,3.684874253476093,3.7059086504062675,0
7.972403999999999,2.805042323855204,2.813730465350936,8.645009,2.7600230699577497,2.782322837857425,10.850852,3.776663537988392,3.777471508138215,0
7.972403999999999,2.602386578435073,2.604127765488476,8.645009,2.875129729654647,2.8793061165789577,10.850852,3.719586642200448,3.7195916539415985,0
7.530496,2.598312128150889,2.600844674101089,8.645009,2.9746447145289467,2.9746870161701042,12.098348,4.0146858911525065,4.019084804870384,0
7.530496,2.4521855212318253,2.452914932231446,7.346191,2.8364709678020685,2.8645913682773325,12.098348,4.074891533931179,4.098258227765547,0
7.530496,2.3366419342081493,2.337407376410025,7.346191,2.754102188181114,2.7568063349769423,12.098348,4.202086156178143,4.2379964071443,0
6.065696,2.37747878304392,2.3783924844785393,8.444791,2.743098492901048,2.75562532267451,12.193652,4.316915425120579,4.321006366573417,0
7.606203999999999,2.4274704163954297,2.4284327405460506,8.444791,2.8001219417418235,2.802276511394441,12.193652,4.021063445813308,4.0232645032798935,0
7.606203999999999,2.4066835548023344,2.409134453931536,8.444791,2.4576077154946843,2.4637994186018877,12.193652,3.9441248254854986,3.958488985910156,0
